Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label,Hate_Keyword_Flag,Sentiment,Label_Validation
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4600,154000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,#ParisOlympics2024: IOC Member Nita Ambani reacts on Vinesh Phogat's Disqualification issue Entire nation shares Vinesh's heartbreak and pain says Nita Ambani News18's @ShivaniGupta_5 with latest updates @akankshaswarups | #VineshPhogat #Olympics2024 #Wrestling,1,6,5400,parisolympics2024 ioc member nita ambani reacts vinesh phogats disqualification issue entire nation share heartbreak pain say nita ambani news18s shivanigupta5 latest update akankshaswarups vineshphogat wrestling,"['parisolympics2024', 'ioc', 'member', 'nita', 'ambani', 'reacts', 'vinesh', 'phogats', 'disqualification', 'issue', 'entire', 'nation', 'share', 'heartbreak', 'pain', 'say', 'nita', 'ambani', 'news18s', 'shivanigupta5', 'latest', 'update', 'akankshaswarups', 'vineshphogat', 'wrestling']",parisolympics2024 ioc member nita ambani reacts vinesh phogats disqualification issue entire nation share heartbreak pain say nita ambani news18s shivanigupta5 latest update akankshaswarups vineshphogat wrestling,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,186,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"92.97= GOLDThis is perhaps the biggest individual achievement by a Pakistani athlete. The entire nation is proud of #ArshadNadeem. Thank you for representing our country the way u have, thank u for bringing hope. Champion of champions. #Paris2024 #PakistanZindabad",1000,11000,209000,goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope champion champion paris2024 pakistanzindabad,"['goldthis', 'perhaps', 'biggest', 'individual', 'achievement', 'pakistani', 'athlete', 'entire', 'nation', 'proud', 'arshadnadeem', 'representing', 'country', 'way', 'u', 'thank', 'u', 'bringing', 'hope', 'champion', 'champion', 'paris2024', 'pakistanzindabad']",goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope 👑 👑 paris2024 pakistanzindabad,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,153,833,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,338000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",925,12000,196000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",925,12000,197000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4800,159000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,310,927,77000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,154,834,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,203,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4800,160000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,154,835,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,341000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,06-08-2024,That face of pure joy on a man who just beat up yet another woman on the worldÃ¢Â€Â™s stage. Shameful. #Paris2024,5000,29000,800000,face pure joy man beat yet woman world stage shameful paris2024,"['face', 'pure', 'joy', 'man', 'beat', 'yet', 'woman', 'world', 'stage', 'shameful', 'paris2024']",face pure joy man beat yet woman 🌎 stage shameful paris2024,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,206,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,206,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",1000,15000,256000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4800,161000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"92.97= GOLDThis is perhaps the biggest individual achievement by a Pakistani athlete. The entire nation is proud of #ArshadNadeem. Thank you for representing our country the way u have, thank u for bringing hope. Champion of champions. #Paris2024 #PakistanZindabad",1000,11000,226000,goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope champion champion paris2024 pakistanzindabad,"['goldthis', 'perhaps', 'biggest', 'individual', 'achievement', 'pakistani', 'athlete', 'entire', 'nation', 'proud', 'arshadnadeem', 'representing', 'country', 'way', 'u', 'thank', 'u', 'bringing', 'hope', 'champion', 'champion', 'paris2024', 'pakistanzindabad']",goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope 👑 👑 paris2024 pakistanzindabad,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,342000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",1100,16000,264000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,208,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,208,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,309,926,77000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,2000,4800,164000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2024,"Buakaw Banchamek, the professional Muay Thai kickboxer who performed impressive Thai traditional boxing moves at the 2024 Olympics in Paris.#olympics #paris2024 #olympics2024 #Ã Â¹Â‚Ã Â¸Â­Ã Â¸Â¥Ã Â¸Â´Ã Â¸Â¡Ã Â¸Â›Ã Â¸Â´Ã Â¸ÂÃ Â¹Â€Ã Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹ÂŒ #Ã Â¸Â—Ã Â¸ÂµÃ Â¸Â¡Ã Â¸ÂŠÃ Â¸Â²Ã Â¸Â•Ã Â¸Â´Ã Â¹Â„Ã Â¸Â—Ã Â¸Â¢ #olympicgames #buakawbanchamek #buakaw #Ã Â¸ÂšÃ Â¸Â±Ã Â¸Â§Ã Â¸Â‚Ã Â¸Â²Ã Â¸Â§ #Ã Â¸ÂšÃ Â¸Â±Ã Â¸Â§Ã Â¸Â‚Ã Â¸Â²Ã Â¸Â§Ã Â¸ÂšÃ Â¸Â±Ã Â¸ÂÃ Â¸ÂŠÃ Â¸Â²Ã Â¹Â€Ã Â¸Â¡Ã Â¸Â† #muaythai",4,17,2900,buakaw banchamek professional muay thai kickboxer performed impressive thai traditional boxing move olympics parisolympics paris2024 olympics2024 olympicgames buakawbanchamek buakaw muaythai,"['buakaw', 'banchamek', 'professional', 'muay', 'thai', 'kickboxer', 'performed', 'impressive', 'thai', 'traditional', 'boxing', 'move', 'olympics', 'parisolympics', 'paris2024', 'olympics2024', 'olympicgames', 'buakawbanchamek', 'buakaw', 'muaythai']",buakaw banchamek professional muay thai kickboxer performed impressive thai traditional boxing move olympics parisolympics paris2024 olympics2024 olympicgames buakawbanchamek buakaw muaythai,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,209,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,343000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",1100,16000,279000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"92.97= GOLDThis is perhaps the biggest individual achievement by a Pakistani athlete. The entire nation is proud of #ArshadNadeem. Thank you for representing our country the way u have, thank u for bringing hope. Champion of champions. #Paris2024 #PakistanZindabad",1000,11000,230000,goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope champion champion paris2024 pakistanzindabad,"['goldthis', 'perhaps', 'biggest', 'individual', 'achievement', 'pakistani', 'athlete', 'entire', 'nation', 'proud', 'arshadnadeem', 'representing', 'country', 'way', 'u', 'thank', 'u', 'bringing', 'hope', 'champion', 'champion', 'paris2024', 'pakistanzindabad']",goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope 👑 👑 paris2024 pakistanzindabad,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,Also havenÃ¢Â€Â™t seen very many 300 plus pound players flop and flail like jokic either #nba #usabasketball #Olympics2024,0,5,2500,also havent seen many pound player flop flail jokic nba usabasketball olympics2024,"['also', 'havent', 'seen', 'many', 'pound', 'player', 'flop', 'flail', 'jokic', 'nba', 'usabasketball', 'olympics2024']",also havent seen many pound player flop flail jokic nba usabasketball olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,154,836,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2024,"Buakaw Banchamek, the professional Muay Thai kickboxer who performed impressive Thai traditional boxing moves at the 2024 Olympics in Paris.#olympics #paris2024 #olympics2024 #Ã Â¹Â‚Ã Â¸Â­Ã Â¸Â¥Ã Â¸Â´Ã Â¸Â¡Ã Â¸Â›Ã Â¸Â´Ã Â¸ÂÃ Â¹Â€Ã Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹ÂŒ #Ã Â¸Â—Ã Â¸ÂµÃ Â¸Â¡Ã Â¸ÂŠÃ Â¸Â²Ã Â¸Â•Ã Â¸Â´Ã Â¹Â„Ã Â¸Â—Ã Â¸Â¢ #olympicgames #buakawbanchamek #buakaw #Ã Â¸ÂšÃ Â¸Â±Ã Â¸Â§Ã Â¸Â‚Ã Â¸Â²Ã Â¸Â§ #Ã Â¸ÂšÃ Â¸Â±Ã Â¸Â§Ã Â¸Â‚Ã Â¸Â²Ã Â¸Â§Ã Â¸ÂšÃ Â¸Â±Ã Â¸ÂÃ Â¸ÂŠÃ Â¸Â²Ã Â¹Â€Ã Â¸Â¡Ã Â¸Â† #muaythai",4,17,2900,buakaw banchamek professional muay thai kickboxer performed impressive thai traditional boxing move olympics parisolympics paris2024 olympics2024 olympicgames buakawbanchamek buakaw muaythai,"['buakaw', 'banchamek', 'professional', 'muay', 'thai', 'kickboxer', 'performed', 'impressive', 'thai', 'traditional', 'boxing', 'move', 'olympics', 'parisolympics', 'paris2024', 'olympics2024', 'olympicgames', 'buakawbanchamek', 'buakaw', 'muaythai']",buakaw banchamek professional muay thai kickboxer performed impressive thai traditional boxing move olympics parisolympics paris2024 olympics2024 olympicgames buakawbanchamek buakaw muaythai,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,2000,4900,166000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,154,839,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
