Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label
TopPost,#parisolympics,08-08-2024,Congratulations  #NeerajChopra on winning the silver medal at the #ParisOlympics. Amazing effort to win two back to back olympic medals.His dedication and hard work is commendable. He has always made India proud. He won gold in the Tokyo Olympics and silver in the,133,949,91000,congratulation winning silver medal parisolympics amazing effort win back back olympic medalshis dedication hard work commendable always made india proud gold tokyo olympics silver,"['congratulation', 'winning', 'silver', 'medal', 'parisolympics', 'amazing', 'effort', 'win', 'back', 'back', 'olympic', 'medalshis', 'dedication', 'hard', 'work', 'commendable', 'always', 'made', 'india', 'proud', 'gold', 'tokyo', 'olympics', 'silver']",congratulation winning silver 🏅 parisolympics amazing effort 🏆 back back olympic medalshis dedication hard work commendable always made india proud 🥇 tokyo olympics silver,non-hate
TopPost,#parisolympics,08-08-2024,TARA'S GOLDEN @tar___ruh is the long jump Olympic champion!#ParisOlympics,3500,23000,486000,tara golden tarruh long jump olympic championparisolympics,"['tara', 'golden', 'tarruh', 'long', 'jump', 'olympic', 'championparisolympics']",tara golden tarruh long jump olympic championparisolympics,non-hate
TopPost,#parisolympics,08-08-2024,"KUNG FU KENNY. OLYMPIC SILVER MEDALIST. With a time of 19.62 in the menÃ¢Â€Â™s 200m, Kenny Bednarek secures silver #TrackTown24 X #ParisOlympics",131,1300,37000,kung fu kenny olympic silver medalist time men kenny bednarek secures silver tracktown24 x parisolympics,"['kung', 'fu', 'kenny', 'olympic', 'silver', 'medalist', 'time', 'men', 'kenny', 'bednarek', 'secures', 'silver', 'tracktown24', 'x', 'parisolympics']",kung fu kenny olympic silver medalist time men kenny bednarek secures silver tracktown24 x parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,LETSILE TEBOGO WINS THE MENÃ¢Â€Â™S 200M FOR BOTSWANA!  #ParisOlympics,2100,6800,1300000,letsile tebogo win men botswana parisolympics,"['letsile', 'tebogo', 'win', 'men', 'botswana', 'parisolympics']",letsile tebogo 🏆 men botswana parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,"THIS AIN'T TEXAS, THIS IS PARIS. #ParisOlympics",1300,10000,158000,aint texas paris parisolympics,"['aint', 'texas', 'paris', 'parisolympics']",aint texas paris parisolympics,non-hate
TopPost,#parisolympics,09-08-2024,Snoop Dogg had to make sure Simone Biles had the full experience at the #ParisOlympics!,244,2900,98000,snoop dogg make sure simone bile full experience parisolympics,"['snoop', 'dogg', 'make', 'sure', 'simone', 'bile', 'full', 'experience', 'parisolympics']",snoop dogg make sure simone bile full experience parisolympics,non-hate
TopPost,#olympics2024,03-08-2024,"Kung para sa iyo, iyo talaga!!!!After 100 years of waiting. Our first GOLD for gymnastics! Finally!!!#Paris2024 #Olympics2024",6,22,2500,kung para sa iyo iyo talagaafter year waiting first gold gymnastics finallyparis2024 olympics2024,"['kung', 'para', 'sa', 'iyo', 'iyo', 'talagaafter', 'year', 'waiting', 'first', 'gold', 'gymnastics', 'finallyparis2024', 'olympics2024']",kung para sa iyo iyo talagaafter year waiting first 🥇 gymnastics finallyparis2024 olympics2024,non-hate
TopPost,#olympics2024,08-08-2024,Faith Kipyegon has been DQd. Tsegay came in front of her and Faith was almost falling off the track. What did they want her to do? #Olympics2024,0,0,897,faith kipyegon dqd tsegay came front faith almost falling track want olympics2024,"['faith', 'kipyegon', 'dqd', 'tsegay', 'came', 'front', 'faith', 'almost', 'falling', 'track', 'want', 'olympics2024']",faith kipyegon dqd tsegay came front faith almost falling track want olympics2024,non-hate
TopPost,#olympics2024,08-08-2024,Neeraj ChopraÃ¢Â€Â™s Olympic silver medal in javelin is a testament to his dedication and hard work.  His achievement inspires young athletes to chase their dreams and highlights IndiaÃ¢Â€Â™s growing presence on the global stage.  #NeerajChopra #Olympics2024#IndVsPak #GOLD#BBC#Abc,0,2,127,neeraj chopras olympic silver medal javelin testament dedication hard work achievement inspires young athlete chase dream highlight india growing presence global stage neerajchopra olympics2024indvspak goldbbcabc,"['neeraj', 'chopras', 'olympic', 'silver', 'medal', 'javelin', 'testament', 'dedication', 'hard', 'work', 'achievement', 'inspires', 'young', 'athlete', 'chase', 'dream', 'highlight', 'india', 'growing', 'presence', 'global', 'stage', 'neerajchopra', 'olympics2024indvspak', 'goldbbcabc']",neeraj chopras olympic silver 🏅 javelin testament dedication hard work achievement inspires young athlete chase dream highlight india growing presence global stage neerajchopra olympics2024indvspak goldbbcabc,non-hate
TopPost,#olympics2024,07-08-2024,Neeraj Chopra has won a gold medal in the Olympics. And has been nominated for the world athlete of the year. This is a matter of great pride for our country India. Many many congratulations for the gold medal.#NeerajChopraWinsGold#Olympics2024 #GOLD,225,1400,175000,neeraj chopra gold medal olympics nominated world athlete year matter great pride country india many many congratulation gold medalneerajchoprawinsgoldolympics2024 gold,"['neeraj', 'chopra', 'gold', 'medal', 'olympics', 'nominated', 'world', 'athlete', 'year', 'matter', 'great', 'pride', 'country', 'india', 'many', 'many', 'congratulation', 'gold', 'medalneerajchoprawinsgoldolympics2024', 'gold']",neeraj chopra 🥇 🏅 olympics nominated 🌎 athlete year matter great pride country india many many congratulation 🥇 medalneerajchoprawinsgoldolympics2024 🥇,non-hate
TopPost,#olympics2024,08-08-2024,We failed as a society #VineshPhogat #Olympics2024 #Olympics #Gold #India #SanaMakbul,0,3,987,failed society vineshphogat olympics gold india sanamakbul,"['failed', 'society', 'vineshphogat', 'olympics', 'gold', 'india', 'sanamakbul']",failed society vineshphogat olympics 🥇 india sanamakbul,hate
TopPost,#paris2024,08-08-2024,GOLD MEDAL AND OLYMPIC RECORDRizki Juniansyah sukses menyumbang emas angkat besi 73 kg putra untuk Indonesia  Total: 354 kg Snatch: 155 kg Clean and jerk: 199 kg (OR)#SportsTerlengkapAdaDiVidio #BawaPulangMedali #Olympics #Paris2024 #Weightlifting,6100,12000,299000,gold medal olympic recordrizki juniansyah sukses menyumbang emas angkat besi kg putra untuk indonesia total kg snatch kg clean jerk kg orsportsterlengkapadadividio bawapulangmedali olympics paris2024 weightlifting,"['gold', 'medal', 'olympic', 'recordrizki', 'juniansyah', 'sukses', 'menyumbang', 'emas', 'angkat', 'besi', 'kg', 'putra', 'untuk', 'indonesia', 'total', 'kg', 'snatch', 'kg', 'clean', 'jerk', 'kg', 'orsportsterlengkapadadividio', 'bawapulangmedali', 'olympics', 'paris2024', 'weightlifting']",🥇 🏅 olympic recordrizki juniansyah sukses menyumbang emas angkat besi kg putra untuk indonesia total kg snatch kg clean jerk kg orsportsterlengkapadadividio bawapulangmedali olympics paris2024 weightlifting,hate
TopPost,#paris2024,08-08-2024,"Gave it their all. Hvala, Serbia  #Paris2024 x #Basketball",604,7200,258000,gave hvala serbia paris2024 basketball,"['gave', 'hvala', 'serbia', 'paris2024', 'basketball']",gave hvala serbia paris2024 basketball,non-hate
TopPost,#paris2024,08-08-2024,Scoring the FINAL 13 POINTS for USA to complete their #Paris2024 Semifinals comeback...Steph. Bron. KD.,7100,38000,2400000,scoring final point usa complete paris2024 semifinal comebacksteph bron kd,"['scoring', 'final', 'point', 'usa', 'complete', 'paris2024', 'semifinal', 'comebacksteph', 'bron', 'kd']",scoring final point usa complete paris2024 semifinal comebacksteph bron kd,non-hate
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4600,152000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate
TopPost,#parisolympics,09-08-2024,Snoop Dogg had to make sure Simone Biles had the full experience at the #ParisOlympics!,244,2900,99000,snoop dogg make sure simone bile full experience parisolympics,"['snoop', 'dogg', 'make', 'sure', 'simone', 'bile', 'full', 'experience', 'parisolympics']",snoop dogg make sure simone bile full experience parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,TARA DAVIS-WOODHALL IS AN OLYMPIC CHAMPION! #ParisOlympics,1300,9300,295000,tara daviswoodhall olympic champion parisolympics,"['tara', 'daviswoodhall', 'olympic', 'champion', 'parisolympics']",tara daviswoodhall olympic 👑 parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,.@katieledecky answers the call The 14x Olympic medalist receives the news from @Robert_Finke that sheÃ¢Â€Â™ll be one of Team USAÃ¢Â€Â™s flag bearers at the Closing Ceremony. #ParisOlympics,1000,10000,445000,katieledecky answer call olympic medalist receives news robertfinke shell team usa flag bearer closing ceremony parisolympics,"['katieledecky', 'answer', 'call', 'olympic', 'medalist', 'receives', 'news', 'robertfinke', 'shell', 'team', 'usa', 'flag', 'bearer', 'closing', 'ceremony', 'parisolympics']",katieledecky answer call olympic medalist receives news robertfinke shell 👥 usa flag bearer closing ceremony parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,Grant. Holloway. DOMINATION on his way to 110m hurdles gold! #ParisOlympics,1600,5500,597000,grant holloway domination way hurdle gold parisolympics,"['grant', 'holloway', 'domination', 'way', 'hurdle', 'gold', 'parisolympics']",grant holloway domination way hurdle 🥇 parisolympics,non-hate
TopPost,#parisolympics,08-08-2024,WORLD RECORD 50.37 @GoSydGo is unstoppable in the 400m hurdles!: @NBCOlympics & @peacock #ParisOlympics,1300,7200,476000,world record gosydgo unstoppable hurdle nbcolympics peacock parisolympics,"['world', 'record', 'gosydgo', 'unstoppable', 'hurdle', 'nbcolympics', 'peacock', 'parisolympics']",🌎 📈 gosydgo unstoppable hurdle nbcolympics peacock parisolympics,non-hate
TopPost,#parisolympics,07-08-2024,"QUINCY HALL. OLYMPIC GOLD MEDALIST. With a time of 43.40, Quincy Hall is your #ParisOlympics menÃ¢Â€Â™s 400m champion #TrackTown24",621,2600,156000,quincy hall olympic gold medalist time quincy hall parisolympics men champion tracktown24,"['quincy', 'hall', 'olympic', 'gold', 'medalist', 'time', 'quincy', 'hall', 'parisolympics', 'men', 'champion', 'tracktown24']",quincy hall olympic 🥇 medalist time quincy hall parisolympics men 👑 tracktown24,non-hate
TopPost,#olympics2024,08-08-2024,TO THE #Olympics2024 & #India.,2,7,203,india,['india'],india,non-hate
TopPost,#olympics2024,03-07-2024,BAN ISRAEL FROM #Olympics2024Repeat with me #BanIsraelFromOlympics,15000,25000,395000,ban israel olympics2024repeat banisraelfromolympics,"['ban', 'israel', 'olympics2024repeat', 'banisraelfromolympics']",ban israel olympics2024repeat banisraelfromolympics,hate
TopPost,#olympics2024,07-08-2024,MUST WATCH: KENNETH ROOKS IS CRAZY FOR THIS ONE!ABSOLUTELY SENT IT. SILVER SHOCKER IN THE STEEPLECHASE. WOW!!#Paris2024Ã‚Â  #Olympics2024 #Athletics,572,7900,1000000,watch kenneth rook crazy oneabsolutely sent silver shocker steeplechase wowparis2024 athletics,"['watch', 'kenneth', 'rook', 'crazy', 'oneabsolutely', 'sent', 'silver', 'shocker', 'steeplechase', 'wowparis2024', 'athletics']",watch kenneth rook crazy oneabsolutely sent silver shocker steeplechase wowparis2024 athletics,non-hate
TopPost,#olympics2024,01-08-2024,"Britney griner playing basketball is a biological male too, ban them ASAP. heartbreaking to see professional athletes trained their entire lives breaking down in front of the world for no mistake of theirÃ¢Â€Â™s. #Olympics2024",80,194,31000,britney griner playing basketball biological male ban asap heartbreaking see professional athlete trained entire life breaking front world mistake olympics2024,"['britney', 'griner', 'playing', 'basketball', 'biological', 'male', 'ban', 'asap', 'heartbreaking', 'see', 'professional', 'athlete', 'trained', 'entire', 'life', 'breaking', 'front', 'world', 'mistake', 'olympics2024']",britney griner playing basketball biological male ban asap heartbreaking see professional athlete trained entire life breaking front 🌎 mistake olympics2024,hate
TopPost,#olympics2024,08-08-2024,"#Armenian disrespect in all its glory: the resentful Artur Aleksanyan could not accept defeat with dignity.The other day, Aleksanyan demonstratively removed the silver medal awarded to him at the ceremony in #Paris. The Iranian Greco-Roman #wrestler Mohammad Hadi Saravi",35,195,49000,armenian disrespect glory resentful artur aleksanyan accept defeat dignitythe day aleksanyan demonstratively removed silver medal awarded ceremony paris iranian grecoroman wrestler mohammad hadi saravi,"['armenian', 'disrespect', 'glory', 'resentful', 'artur', 'aleksanyan', 'accept', 'defeat', 'dignitythe', 'day', 'aleksanyan', 'demonstratively', 'removed', 'silver', 'medal', 'awarded', 'ceremony', 'paris', 'iranian', 'grecoroman', 'wrestler', 'mohammad', 'hadi', 'saravi']",armenian disrespect glory resentful artur aleksanyan accept defeat dignitythe day aleksanyan demonstratively removed silver 🏅 awarded ceremony paris iranian grecoroman wrestler mohammad hadi saravi,hate
TopPost,#paris2024,08-08-2024,"They did, they absolutely did.#Paris2024 #Olympics",644,3000,178000,absolutely didparis2024 olympics,"['absolutely', 'didparis2024', 'olympics']",absolutely didparis2024 olympics,non-hate
TopPost,#paris2024,08-08-2024,"BotswanaÃ¢Â€Â™s FIRST EVER Olympic gold!  Letsile Tebogo, history maker  #Olympics #Paris2024",709,3800,477000,botswana first ever olympic gold letsile tebogo history maker olympics paris2024,"['botswana', 'first', 'ever', 'olympic', 'gold', 'letsile', 'tebogo', 'history', 'maker', 'olympics', 'paris2024']",botswana first ever olympic 🥇 letsile tebogo history maker olympics paris2024,non-hate
TopPost,#paris2024,08-08-2024,"Letsile Tebogo  dedicates his Olympic 200m GOLD  to his mother, Seratiwa Tebogo, who passed on in May this year after a brief illness.#Paris2024 #Olympics #Athletics",5500,19000,545000,letsile tebogo dedicates gold mother seratiwa tebogo passed year brief illnessparis2024 olympics athletics,"['letsile', 'tebogo', 'dedicates', 'gold', 'mother', 'seratiwa', 'tebogo', 'passed', 'year', 'brief', 'illnessparis2024', 'olympics', 'athletics']",letsile tebogo dedicates 🥇 mother seratiwa tebogo passed year brief illnessparis2024 olympics athletics,non-hate
TopPost,#paris2024,08-08-2024,#GOLD! Veddriq Leonardo clinches gold for Indonesia in sport climbing men's speed with a personal best time of 4.75 seconds. @ifsclimbing | #SportClimbing | #Paris2024 | #Samsung | #TogetherForTomorrow,9200,13000,604000,gold veddriq leonardo clinch gold indonesia sport climbing men speed personal best time second ifsclimbing sportclimbing paris2024 samsung togetherfortomorrow,"['gold', 'veddriq', 'leonardo', 'clinch', 'gold', 'indonesia', 'sport', 'climbing', 'men', 'speed', 'personal', 'best', 'time', 'second', 'ifsclimbing', 'sportclimbing', 'paris2024', 'samsung', 'togetherfortomorrow']",🥇 veddriq leonardo clinch 🥇 indonesia sport climbing men speed personal best time second ifsclimbing sportclimbing paris2024 samsung togetherfortomorrow,non-hate
TopPost,#parisolympics,08-08-2024,Noah Lyles provides an update on his condition after the 200m final. #ParisOlympics  NBC & Peacock,1000,5900,930000,noah lyles provides update condition final parisolympics nbc peacock,"['noah', 'lyles', 'provides', 'update', 'condition', 'final', 'parisolympics', 'nbc', 'peacock']",noah lyles provides update condition final parisolympics nbc peacock,non-hate
